47382155 0 0 0 0 0
73086428 0 0 0 0 0
37085081 0 0 0 0 0
34957717 0 0 0 0 0
71936626 0 0 0 0 0
17080621 0 0 0 0 0
22257765 0 0 0 0 0
56721364 0 0 0 0 0
68966999 0 0 0 0 0
07712072 0 0 0 0 0
48147497 0 0 0 0 0
57082791 0 0 0 0 0
66858648 0 0 0 0 0
58531330 0 0 0 0 0
77222795 0 0 0 0 0
86592549 0 0 0 0 0
80387728 0 0 0 0 0
71952674 0 0 0 0 0
16251050 0 0 0 0 0
50578717 0 0 0 0 0
76240260 0 0 0 0 0
78276448 0 0 0 0 0
23475885 0 0 0 0 0
32036106 0 0 0 0 0
21683445 0 0 0 0 0
06617623 0 0 0 0 0
00863413 0 0 0 0 0
34831434 0 0 0 0 0
30777769 0 0 0 0 0
30073389 0 0 0 0 0
11359885 0 0 0 0 0
85838981 0 0 0 0 0
78567389 0 0 0 0 0
10260299 0 0 0 0 0
19669368 0 0 0 0 0
20526421 0 0 0 0 0
63591707 0 0 0 0 0
34522750 0 0 0 0 0
27054646 0 0 0 0 0
76930279 0 0 0 0 0
31848435 0 0 0 0 0
78497924 0 0 0 0 0
68615959 0 0 0 0 0
82278160 0 0 0 0 0
01185542 0 0 0 0 0
58608326 0 0 0 0 0
11246511 0 0 0 0 0
21849051 0 0 0 0 0
56412842 0 0 0 0 0
19701697 0 0 0 0 0
24456876 0 0 0 0 0
43498758 0 0 0 0 0
12652997 0 0 0 0 0
67245478 0 0 0 0 0
73709159 0 0 0 0 0
49942920 0 0 0 0 0
72070778 0 0 0 0 0
79602831 0 0 0 0 0
44039037 0 0 0 0 0
66295575 0 0 0 0 0
17602398 0 0 0 0 0
30644072 0 0 0 0 0
72690359 0 0 0 0 0
00246964 0 0 0 0 0
82486531 0 0 0 0 0
46966641 0 0 0 0 0
74991789 0 0 0 0 0
10977664 0 0 0 0 0
65696316 0 0 0 0 0
26635413 0 0 0 0 0
41623634 0 0 0 0 0
36478916 0 0 0 0 0
63188636 0 0 0 0 0
20280580 0 0 0 0 0
49827987 0 0 0 0 0
44830584 0 0 0 0 0
84633425 0 0 0 0 0
57658997 0 0 0 0 0
71156584 0 0 0 0 0
58195577 0 0 0 0 0
83230482 0 0 0 0 0
16289225 0 0 0 0 0
22334380 0 0 0 0 0
35317766 0 0 0 0 0
24727419 0 0 0 0 0
68178336 0 0 0 0 0
65921348 0 0 0 0 0
54879275 0 0 0 0 0
72021226 0 0 0 0 0
38471112 0 0 0 0 0
47808958 0 0 0 0 0
37430782 0 0 0 0 0
83849198 0 0 0 0 0
75404287 0 0 0 0 0
59310235 0 0 0 0 0
22748024 0 0 0 0 0
56313052 0 0 0 0 0
42022902 0 0 0 0 0
23511957 0 0 0 0 0
01923092 0 0 0 0 0
46885519 0 0 0 0 0
25806615 0 0 0 0 0
48183269 0 0 0 0 0
43152259 0 0 0 0 0
74445420 0 0 0 0 0
79681587 0 0 0 0 0
37916622 0 0 0 0 0
40749436 0 0 0 0 0
37011525 0 0 0 0 0
72255260 0 0 0 0 0
48273501 0 0 0 0 0
21013785 0 0 0 0 0
07703620 0 0 0 0 0
29876237 0 0 0 0 0
52635128 0 0 0 0 0
85895807 0 0 0 0 0
71618860 0 0 0 0 0
03426920 0 0 0 0 0
26206368 0 0 0 0 0
48140778 0 0 0 0 0
23481405 0 0 0 0 0
07949852 0 0 0 0 0
02672312 0 0 0 0 0
82170957 0 0 0 0 0
06164536 0 0 0 0 0
68858634 0 0 0 0 0
83782439 0 0 0 0 0
38165521 0 0 0 0 0
84846881 0 0 0 0 0
80158494 0 0 0 0 0
54672294 0 0 0 0 0
31758402 0 0 0 0 0
80261165 0 0 0 0 0
80821608 0 0 0 0 0
31706463 0 0 0 0 0
56391032 0 0 0 0 0
42217548 0 0 0 0 0
67165753 0 0 0 0 0
49851895 0 0 0 0 0
60343628 0 0 0 0 0
82719708 0 0 0 0 0
22827073 0 0 0 0 0
66761661 0 0 0 0 0
40093666 0 0 0 0 0
10045451 0 0 0 0 0
21362218 0 0 0 0 0
56126633 0 0 0 0 0
05024542 0 0 0 0 0
68014450 0 0 0 0 0
58422431 0 0 0 0 0
65563445 0 0 0 0 0
14741525 0 0 0 0 0
59610298 0 0 0 0 0
89450117 0 0 0 0 0
36263222 0 0 0 0 0
04518261 0 0 0 0 0
77644541 0 0 0 0 0
45966492 0 0 0 0 0
79332376 0 0 0 0 0
21955844 0 0 0 0 0
49313394 0 0 0 0 0
04534957 0 0 0 0 0
64189814 0 0 0 0 0
56119754 0 0 0 0 0
26179925 0 0 0 0 0
75808425 0 0 0 0 0
38282930 0 0 0 0 0
44148021 0 0 0 0 0
08880880 0 0 0 0 0
14793899 0 0 0 0 0
22545796 0 0 0 0 0
57322741 0 0 0 0 0
65175438 0 0 0 0 0
87440114 0 0 0 0 0
83649670 0 0 0 0 0
40824280 0 0 0 0 0
10945197 0 0 0 0 0
63860592 0 0 0 0 0
55239417 0 0 0 0 0
86128458 0 0 0 0 0
70385574 0 0 0 0 0
89918999 0 0 0 0 0
47006619 0 0 0 0 0
13573781 0 0 0 0 0
29378635 0 0 0 0 0
73556997 0 0 0 0 0
54664557 0 0 0 0 0
66980880 0 0 0 0 0
59235072 0 0 0 0 0
32782380 0 0 0 0 0
68511025 0 0 0 0 0
13274744 0 0 0 0 0
39767644 0 0 0 0 0
20391025 0 0 0 0 0
21781933 0 0 0 0 0
02448003 0 0 0 0 0
00128298 0 0 0 0 0
67542749 0 0 0 0 0
84209538 0 0 0 0 0
81010038 0 0 0 0 0
43310842 0 0 0 0 0
05900115 0 0 0 0 0
70108269 0 0 0 0 0
51114706 0 0 0 0 0
79165901 0 0 0 0 0
09352253 0 0 0 0 0
36710756 0 0 0 0 0
29891542 0 0 0 0 0
64849645 0 0 0 0 0
40592389 0 0 0 0 0
74000559 0 0 0 0 0
63687097 0 0 0 0 0
50518790 0 0 0 0 0
08528560 0 0 0 0 0
13815057 0 0 0 0 0
01187440 0 0 0 0 0
02709701 0 0 0 0 0
74496450 0 0 0 0 0
59689846 0 0 0 0 0
59833672 0 0 0 0 0
24380860 0 0 0 0 0
01151813 0 0 0 0 0
11193972 0 0 0 0 0
11859859 0 0 0 0 0
76117614 0 0 0 0 0
60300524 0 0 0 0 0
55139820 0 0 0 0 0
22721140 0 0 0 0 0
52991415 0 0 0 0 0
61621771 0 0 0 0 0
62231699 0 0 0 0 0
61137665 0 0 0 0 0
19419127 0 0 0 0 0
68496550 0 0 0 0 0
78967865 0 0 0 0 0
79546915 0 0 0 0 0
38248487 0 0 0 0 0
10711988 0 0 0 0 0
23692252 0 0 0 0 0
56489296 0 0 0 0 0
77635152 0 0 0 0 0
68054340 0 0 0 0 0
58623866 0 0 0 0 0
07493605 0 0 0 0 0
21514315 0 0 0 0 0
42797238 0 0 0 0 0
70855617 0 0 0 0 0
13268056 0 0 0 0 0
64325294 0 0 0 0 0
64915548 0 0 0 0 0
09055676 0 0 0 0 0
50416320 0 0 0 0 0
23778902 0 0 0 0 0
31535447 0 0 0 0 0
24294070 0 0 0 0 0
03086782 0 0 0 0 0
80354254 0 0 0 0 0
11670480 0 0 0 0 0
09057624 0 0 0 0 0
07763712 0 0 0 0 0
64378283 0 0 0 0 0
49050257 0 0 0 0 0
71458601 0 0 0 0 0
72913619 0 0 0 0 0
73180215 0 0 0 0 0
71144648 0 0 0 0 0
42859112 0 0 0 0 0
03997558 0 0 0 0 0
25354592 0 0 0 0 0
65813536 0 0 0 0 0
42809265 0 0 0 0 0
73848207 0 0 0 0 0
49864193 0 0 0 0 0
79762788 0 0 0 0 0
40352427 0 0 0 0 0
75433345 0 0 0 0 0
67516388 0 0 0 0 0
16356442 0 0 0 0 0
09056701 0 0 0 0 0
51954921 0 0 0 0 0
06948056 0 0 0 0 0
53522215 0 0 0 0 0
23536103 0 0 0 0 0
19180064 0 0 0 0 0
80857608 0 0 0 0 0
79214777 0 0 0 0 0
84839835 0 0 0 0 0
40114433 0 0 0 0 0
16341514 0 0 0 0 0
42793989 0 0 0 0 0
05085728 0 0 0 0 0
06948333 0 0 0 0 0
40710132 0 0 0 0 0
63083015 0 0 0 0 0
73322797 0 0 0 0 0
17451017 0 0 0 0 0
10151744 0 0 0 0 0
61174193 0 0 0 0 0
12837378 0 0 0 0 0
13464780 0 0 0 0 0
45883987 0 0 0 0 0
83806905 0 0 0 0 0
46660837 0 0 0 0 0
46728882 0 0 0 0 0
26892713 0 0 0 0 0
83575598 0 0 0 0 0
51673198 0 0 0 0 0
81273259 0 0 0 0 0
45210263 0 0 0 0 0
37178835 0 0 0 0 0
14384864 0 0 0 0 0
03035554 0 0 0 0 0
38781740 0 0 0 0 0
49065343 0 0 0 0 0
58061600 0 0 0 0 0
10384104 0 0 0 0 0
63027113 0 0 0 0 0
50922416 0 0 0 0 0
63991908 0 0 0 0 0
76657444 0 0 0 0 0
48208487 0 0 0 0 0
61519371 0 0 0 0 0
64516995 0 0 0 0 0
72981316 0 0 0 0 0
77132292 0 0 0 0 0
73352460 0 0 0 0 0
70410588 0 0 0 0 0
30928448 0 0 0 0 0
35452005 0 0 0 0 0
52968822 0 0 0 0 0
51048281 0 0 0 0 0
58505114 0 0 0 0 0
29220092 0 0 0 0 0
36185871 0 0 0 0 0
61855298 0 0 0 0 0
16799535 0 0 0 0 0
26344905 0 0 0 0 0
25527915 0 0 0 0 0
52671818 0 0 0 0 0
13065306 0 0 0 0 0
67758223 0 0 0 0 0
15336875 0 0 0 0 0
88788011 0 0 0 0 0
68505972 0 0 0 0 0
33919804 0 0 0 0 0
83416146 0 0 0 0 0
62869587 0 0 0 0 0
42505909 0 0 0 0 0
48313651 0 0 0 0 0
07791406 0 0 0 0 0
48314063 0 0 0 0 0
55711871 0 0 0 0 0
82858786 0 0 0 0 0
08433717 0 0 0 0 0
32560651 0 0 0 0 0
51094288 0 0 0 0 0
71682213 0 0 0 0 0
75467319 0 0 0 0 0
18970837 0 0 0 0 0
84767831 0 0 0 0 0
81409275 0 0 0 0 0
65261529 0 0 0 0 0
02039627 0 0 0 0 0
16211032 0 0 0 0 0
51230119 0 0 0 0 0
44783733 0 0 0 0 0
88222560 0 0 0 0 0
42682370 0 0 0 0 0
38685851 0 0 0 0 0
71966863 0 0 0 0 0
51593440 0 0 0 0 0
28145414 0 0 0 0 0
32548811 0 0 0 0 0
88475003 0 0 0 0 0
05591614 0 0 0 0 0
02461525 0 0 0 0 0
63494419 0 0 0 0 0
03575653 0 0 0 0 0
75864955 0 0 0 0 0
31077171 0 0 0 0 0
46116083 0 0 0 0 0
78138624 0 0 0 0 0
79072565 0 0 0 0 0
69125514 0 0 0 0 0
84902414 0 0 0 0 0
41099979 0 0 0 0 0
14120731 0 0 0 0 0
26262702 0 0 0 0 0
19353741 0 0 0 0 0
63313268 0 0 0 0 0
55654431 0 0 0 0 0
82079906 0 0 0 0 0
59159587 0 0 0 0 0
80683767 0 0 0 0 0
09921030 0 0 0 0 0
05975223 0 0 0 0 0
62954643 0 0 0 0 0
74585945 0 0 0 0 0
11062945 0 0 0 0 0
07797299 0 0 0 0 0
17403707 0 0 0 0 0
45704302 0 0 0 0 0
82813311 0 0 0 0 0
16685278 0 0 0 0 0
84272648 0 0 0 0 0
85246918 0 0 0 0 0
47720191 0 0 0 0 0
37687739 0 0 0 0 0
37585260 0 0 0 0 0
58382948 0 0 0 0 0
37718000 0 0 0 0 0
18505714 0 0 0 0 0
30518981 0 0 0 0 0
40285640 0 0 0 0 0
