56021071 0 0 0 0 0
66135976 0 0 0 0 0
71337092 0 0 0 0 0
65291388 0 0 0 0 0
62659673 0 0 0 0 0
43650132 0 0 0 0 0
14358141 0 0 0 0 0
22886898 0 0 0 0 0
13507070 0 0 0 0 0
22694041 0 0 0 0 0
76421772 0 0 0 0 0
17695594 0 0 0 0 0
40793824 0 0 0 0 0
01322066 0 0 0 0 0
19253051 0 0 0 0 0
88995454 0 0 0 0 0
67401235 0 0 0 0 0
21552383 0 0 0 0 0
23271924 0 0 0 0 0
54909017 0 0 0 0 0
11487176 0 0 0 0 0
31755453 0 0 0 0 0
86712779 0 0 0 0 0
07497149 0 0 0 0 0
53571264 0 0 0 0 0
55830500 0 0 0 0 0
17439633 0 0 0 0 0
67463407 0 0 0 0 0
09548806 0 0 0 0 0
66258456 0 0 0 0 0
33467110 0 0 0 0 0
09572093 0 0 0 0 0
31989483 0 0 0 0 0
74439984 0 0 0 0 0
25415412 0 0 0 0 0
44932084 0 0 0 0 0
38757982 0 0 0 0 0
84655517 0 0 0 0 0
22597800 0 0 0 0 0
62957607 0 0 0 0 0
80828263 0 0 0 0 0
64100079 0 0 0 0 0
47549120 0 0 0 0 0
40737603 0 0 0 0 0
71327531 0 0 0 0 0
38445229 0 0 0 0 0
76742523 0 0 0 0 0
39724339 0 0 0 0 0
41583259 0 0 0 0 0
64609356 0 0 0 0 0
73604684 0 0 0 0 0
49682901 0 0 0 0 0
19006244 0 0 0 0 0
21235151 0 0 0 0 0
48174359 0 0 0 0 0
16870970 0 0 0 0 0
05986557 0 0 0 0 0
57260343 0 0 0 0 0
57464015 0 0 0 0 0
79480921 0 0 0 0 0
52586262 0 0 0 0 0
12569579 0 0 0 0 0
06713364 0 0 0 0 0
64823684 0 0 0 0 0
72734273 0 0 0 0 0
43919809 0 0 0 0 0
89745608 0 0 0 0 0
14411213 0 0 0 0 0
40224348 0 0 0 0 0
60245406 0 0 0 0 0
29793439 0 0 0 0 0
18511351 0 0 0 0 0
63234979 0 0 0 0 0
35195088 0 0 0 0 0
66082754 0 0 0 0 0
